co_nm,co_id,ct_id,puma,nta_id,nta_nm,subbor_nm,subbor_id
Queens,081,36081014900,4101,QN70,Astoria,QN Northwest,36081NW
Queens,081,36081015100,4101,QN70,Astoria,QN Northwest,36081NW
Queens,081,36081015300,4101,QN70,Astoria,QN Northwest,36081NW
Queens,081,36081015500,4101,QN70,Astoria,QN Northwest,36081NW
Queens,081,36081015700,4101,QN70,Astoria,QN Northwest,36081NW
Queens,081,36081015900,4101,QN70,Astoria,QN Northwest,36081NW
Queens,081,36081016100,4101,QN70,Astoria,QN Northwest,36081NW
Queens,081,36081016300,4101,QN70,Astoria,QN Northwest,36081NW
Queens,081,36081113900,4104,QN48,Auburndale,QN Northeast,36081NE
Queens,081,36081118100,4104,QN48,Auburndale,QN Northeast,36081NE
Queens,081,36081140902,4104,QN48,Auburndale,QN Northeast,36081NE
Queens,081,36081141700,4104,QN48,Auburndale,QN Northeast,36081NE
Queens,081,36081142900,4104,QN48,Auburndale,QN Northeast,36081NE
Queens,081,36081145101,4104,QN48,Auburndale,QN Northeast,36081NE
Queens,081,36081145900,4104,QN48,Auburndale,QN Northeast,36081NE
Queens,081,36081018200,4112,QN76,Baisley Park,QN Southeast,36081SE
Queens,081,36081018401,4112,QN76,Baisley Park,QN Southeast,36081SE
Queens,081,36081018402,4112,QN76,Baisley Park,QN Southeast,36081SE
Queens,081,36081018600,4112,QN76,Baisley Park,QN Southeast,36081SE
Queens,081,36081018800,4112,QN76,Baisley Park,QN Southeast,36081SE
Queens,081,36081019000,4112,QN76,Baisley Park,QN Southeast,36081SE
Queens,081,36081019200,4112,QN76,Baisley Park,QN Southeast,36081SE
Queens,081,36081027200,4112,QN76,Baisley Park,QN Southeast,36081SE
Queens,081,36081027400,4112,QN76,Baisley Park,QN Southeast,36081SE
Queens,081,36081027600,4112,QN76,Baisley Park,QN Southeast,36081SE
Queens,081,36081027800,4112,QN76,Baisley Park,QN Southeast,36081SE
Queens,081,36081028400,4112,QN76,Baisley Park,QN Southeast,36081SE
Queens,081,36081028800,4112,QN76,Baisley Park,QN Southeast,36081SE
Queens,081,36081078800,4112,QN76,Baisley Park,QN Southeast,36081SE
Queens,081,36081079000,4112,QN76,Baisley Park,QN Southeast,36081SE
Queens,081,36081079200,4112,QN76,Baisley Park,QN Southeast,36081SE
Queens,081,36081108500,4104,QN46,Bayside-Bayside Hills,QN Northeast,36081NE
Queens,081,36081109300,4104,QN46,Bayside-Bayside Hills,QN Northeast,36081NE
Queens,081,36081109700,4104,QN46,Bayside-Bayside Hills,QN Northeast,36081NE
Queens,081,36081109900,4104,QN46,Bayside-Bayside Hills,QN Northeast,36081NE
Queens,081,36081111300,4104,QN46,Bayside-Bayside Hills,QN Northeast,36081NE
Queens,081,36081112300,4104,QN46,Bayside-Bayside Hills,QN Northeast,36081NE
Queens,081,36081112900,4104,QN46,Bayside-Bayside Hills,QN Northeast,36081NE
Queens,081,36081113300,4104,QN46,Bayside-Bayside Hills,QN Northeast,36081NE
Queens,081,36081139900,4104,QN46,Bayside-Bayside Hills,QN Northeast,36081NE
Queens,081,36081140300,4104,QN46,Bayside-Bayside Hills,QN Northeast,36081NE
Queens,081,36081140901,4104,QN46,Bayside-Bayside Hills,QN Northeast,36081NE
Queens,081,36081143500,4104,QN46,Bayside-Bayside Hills,QN Northeast,36081NE
Queens,081,36081144100,4104,QN46,Bayside-Bayside Hills,QN Northeast,36081NE
Queens,081,36081144700,4104,QN46,Bayside-Bayside Hills,QN Northeast,36081NE
Queens,081,36081145102,4104,QN46,Bayside-Bayside Hills,QN Northeast,36081NE
Queens,081,36081146300,4104,QN46,Bayside-Bayside Hills,QN Northeast,36081NE
Queens,081,36081146700,4104,QN46,Bayside-Bayside Hills,QN Northeast,36081NE
Queens,081,36081147100,4104,QN46,Bayside-Bayside Hills,QN Northeast,36081NE
Queens,081,36081130100,4105,QN43,Bellerose,QN Southeast,36081SE
Queens,081,36081156700,4105,QN43,Bellerose,QN Southeast,36081SE
Queens,081,36081157101,4105,QN43,Bellerose,QN Southeast,36081SE
Queens,081,36081157102,4105,QN43,Bellerose,QN Southeast,36081SE
Queens,081,36081161700,4105,QN43,Bellerose,QN Southeast,36081SE
Queens,081,36081162100,4105,QN43,Bellerose,QN Southeast,36081SE
Queens,081,36081091601,4114,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN Southeast,36081SE
Queens,081,36081092200,4114,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN Southeast,36081SE
Queens,081,36081092800,4114,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN Southeast,36081SE
Queens,081,36081093401,4114,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN Southeast,36081SE
Queens,081,36081093402,4114,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN Southeast,36081SE
Queens,081,36081093800,4114,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN Southeast,36081SE
Queens,081,36081094201,4114,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN Southeast,36081SE
Queens,081,36081107201,4114,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN Southeast,36081SE
Queens,081,36081021400,4106,QN35,Briarwood-Jamaica Hills,QN Northeast,36081NE
Queens,081,36081022001,4106,QN35,Briarwood-Jamaica Hills,QN Northeast,36081NE
Queens,081,36081022002,4106,QN35,Briarwood-Jamaica Hills,QN Northeast,36081NE
Queens,081,36081023000,4106,QN35,Briarwood-Jamaica Hills,QN Northeast,36081NE
Queens,081,36081023200,4106,QN35,Briarwood-Jamaica Hills,QN Northeast,36081NE
Queens,081,36081023600,4106,QN35,Briarwood-Jamaica Hills,QN Northeast,36081NE
Queens,081,36081044800,4106,QN35,Briarwood-Jamaica Hills,QN Northeast,36081NE
Queens,081,36081045000,4106,QN35,Briarwood-Jamaica Hills,QN Northeast,36081NE
Queens,081,36081045200,4106,QN35,Briarwood-Jamaica Hills,QN Northeast,36081NE
Queens,081,36081045400,4106,QN35,Briarwood-Jamaica Hills,QN Northeast,36081NE
Queens,081,36081045600,4106,QN35,Briarwood-Jamaica Hills,QN Northeast,36081NE
Queens,081,36081053401,4105,QN33,Cambria Heights,QN Southeast,36081SE
Queens,081,36081059000,4105,QN33,Cambria Heights,QN Southeast,36081SE
Queens,081,36081059200,4105,QN33,Cambria Heights,QN Southeast,36081SE
Queens,081,36081059400,4105,QN33,Cambria Heights,QN Southeast,36081SE
Queens,081,36081059600,4105,QN33,Cambria Heights,QN Southeast,36081SE
Queens,081,36081059800,4105,QN33,Cambria Heights,QN Southeast,36081SE
Queens,081,36081060000,4105,QN33,Cambria Heights,QN Southeast,36081SE
Queens,081,36081060600,4105,QN33,Cambria Heights,QN Southeast,36081SE
Queens,081,36081060800,4105,QN33,Cambria Heights,QN Southeast,36081SE
Queens,081,36081061000,4105,QN33,Cambria Heights,QN Southeast,36081SE
Queens,081,36081061200,4105,QN33,Cambria Heights,QN Southeast,36081SE
Queens,081,36081061400,4105,QN33,Cambria Heights,QN Southeast,36081SE
Queens,081,36081062200,4105,QN33,Cambria Heights,QN Southeast,36081SE
Queens,081,36081090700,4103,QN23,College Point,QN Northeast,36081NE
Queens,081,36081091900,4103,QN23,College Point,QN Northeast,36081NE
Queens,081,36081092500,4103,QN23,College Point,QN Northeast,36081NE
Queens,081,36081092900,4103,QN23,College Point,QN Northeast,36081NE
Queens,081,36081093900,4103,QN23,College Point,QN Northeast,36081NE
Queens,081,36081094700,4103,QN23,College Point,QN Northeast,36081NE
Queens,081,36081039900,4107,QN25,Corona,QN Northwest,36081NW
Queens,081,36081041100,4107,QN25,Corona,QN Northwest,36081NW
Queens,081,36081041300,4107,QN25,Corona,QN Northwest,36081NW
Queens,081,36081041500,4107,QN25,Corona,QN Northwest,36081NW
Queens,081,36081042700,4107,QN25,Corona,QN Northwest,36081NW
Queens,081,36081043701,4107,QN25,Corona,QN Northwest,36081NW
Queens,081,36081043702,4107,QN25,Corona,QN Northwest,36081NW
Queens,081,36081043900,4107,QN25,Corona,QN Northwest,36081NW
Queens,081,36081044301,4107,QN25,Corona,QN Northwest,36081NW
Queens,081,36081044302,4107,QN25,Corona,QN Northwest,36081NW
Queens,081,36081045500,4107,QN25,Corona,QN Northwest,36081NW
Queens,081,36081147900,4104,QN45,Douglas Manor-Douglaston-Little Neck,QN Northeast,36081NE
Queens,081,36081148300,4104,QN45,Douglas Manor-Douglaston-Little Neck,QN Northeast,36081NE
Queens,081,36081150701,4104,QN45,Douglas Manor-Douglaston-Little Neck,QN Northeast,36081NE
Queens,081,36081150702,4104,QN45,Douglas Manor-Douglaston-Little Neck,QN Northeast,36081NE
Queens,081,36081152901,4104,QN45,Douglas Manor-Douglaston-Little Neck,QN Northeast,36081NE
Queens,081,36081152902,4104,QN45,Douglas Manor-Douglaston-Little Neck,QN Northeast,36081NE
Queens,081,36081035300,4102,QN27,East Elmhurst,QN Northwest,36081NW
Queens,081,36081035700,4102,QN27,East Elmhurst,QN Northwest,36081NW
Queens,081,36081036100,4102,QN27,East Elmhurst,QN Northwest,36081NW
Queens,081,36081036300,4102,QN27,East Elmhurst,QN Northwest,36081NW
Queens,081,36081036500,4102,QN27,East Elmhurst,QN Northwest,36081NW
Queens,081,36081036700,4102,QN27,East Elmhurst,QN Northwest,36081NW
Queens,081,36081037100,4102,QN27,East Elmhurst,QN Northwest,36081NW
Queens,081,36081037300,4102,QN27,East Elmhurst,QN Northwest,36081NW
Queens,081,36081086100,4103,QN52,East Flushing,QN Northeast,36081NE
Queens,081,36081118500,4103,QN52,East Flushing,QN Northeast,36081NE
Queens,081,36081118700,4103,QN52,East Flushing,QN Northeast,36081NE
Queens,081,36081118900,4103,QN52,East Flushing,QN Northeast,36081NE
Queens,081,36081119100,4103,QN52,East Flushing,QN Northeast,36081NE
Queens,081,36081119300,4103,QN52,East Flushing,QN Northeast,36081NE
Queens,081,36081119500,4103,QN52,East Flushing,QN Northeast,36081NE
Queens,081,36081119900,4103,QN52,East Flushing,QN Northeast,36081NE
Queens,081,36081120100,4103,QN52,East Flushing,QN Northeast,36081NE
Queens,081,36081120300,4103,QN52,East Flushing,QN Northeast,36081NE
Queens,081,36081120500,4103,QN52,East Flushing,QN Northeast,36081NE
Queens,081,36081120700,4103,QN52,East Flushing,QN Northeast,36081NE
Queens,081,36081026700,4107,QN29,Elmhurst,QN Northwest,36081NW
Queens,081,36081026901,4107,QN29,Elmhurst,QN Northwest,36081NW
Queens,081,36081026902,4107,QN29,Elmhurst,QN Northwest,36081NW
Queens,081,36081027100,4107,QN29,Elmhurst,QN Northwest,36081NW
Queens,081,36081045700,4107,QN29,Elmhurst,QN Northwest,36081NW
Queens,081,36081045900,4107,QN29,Elmhurst,QN Northwest,36081NW
Queens,081,36081046100,4107,QN29,Elmhurst,QN Northwest,36081NW
Queens,081,36081046300,4107,QN29,Elmhurst,QN Northwest,36081NW
Queens,081,36081046500,4107,QN29,Elmhurst,QN Northwest,36081NW
Queens,081,36081046700,4107,QN29,Elmhurst,QN Northwest,36081NW
Queens,081,36081046900,4107,QN29,Elmhurst,QN Northwest,36081NW
Queens,081,36081047100,4107,QN29,Elmhurst,QN Northwest,36081NW
Queens,081,36081047300,4107,QN29,Elmhurst,QN Northwest,36081NW
Queens,081,36081047500,4107,QN29,Elmhurst,QN Northwest,36081NW
Queens,081,36081048100,4107,QN29,Elmhurst,QN Northwest,36081NW
Queens,081,36081049900,4107,QN29,Elmhurst,QN Northwest,36081NW
Queens,081,36081068300,4107,QN29,Elmhurst,QN Northwest,36081NW
Queens,081,36081024300,4109,QN50,Elmhurst-Maspeth,QN Northwest,36081NW
Queens,081,36081026500,4109,QN50,Elmhurst-Maspeth,QN Northwest,36081NW
Queens,081,36081047900,4109,QN50,Elmhurst-Maspeth,QN Northwest,36081NW
Queens,081,36081048300,4109,QN50,Elmhurst-Maspeth,QN Northwest,36081NW
Queens,081,36081048500,4109,QN50,Elmhurst-Maspeth,QN Northwest,36081NW
Queens,081,36081048900,4109,QN50,Elmhurst-Maspeth,QN Northwest,36081NW
Queens,081,36081099801,4114,QN15,Far Rockaway-Bayswater,QN Southeast,36081SE
Queens,081,36081099802,4114,QN15,Far Rockaway-Bayswater,QN Southeast,36081SE
Queens,081,36081100801,4114,QN15,Far Rockaway-Bayswater,QN Southeast,36081SE
Queens,081,36081100802,4114,QN15,Far Rockaway-Bayswater,QN Southeast,36081SE
Queens,081,36081101001,4114,QN15,Far Rockaway-Bayswater,QN Southeast,36081SE
Queens,081,36081101002,4114,QN15,Far Rockaway-Bayswater,QN Southeast,36081SE
Queens,081,36081103201,4114,QN15,Far Rockaway-Bayswater,QN Southeast,36081SE
Queens,081,36081103202,4114,QN15,Far Rockaway-Bayswater,QN Southeast,36081SE
Queens,081,36081079701,4103,QN22,Flushing,QN Northeast,36081NE
Queens,081,36081079702,4103,QN22,Flushing,QN Northeast,36081NE
Queens,081,36081084500,4103,QN22,Flushing,QN Northeast,36081NE
Queens,081,36081084900,4103,QN22,Flushing,QN Northeast,36081NE
Queens,081,36081085300,4103,QN22,Flushing,QN Northeast,36081NE
Queens,081,36081085500,4103,QN22,Flushing,QN Northeast,36081NE
Queens,081,36081085700,4103,QN22,Flushing,QN Northeast,36081NE
Queens,081,36081085900,4103,QN22,Flushing,QN Northeast,36081NE
Queens,081,36081086500,4103,QN22,Flushing,QN Northeast,36081NE
Queens,081,36081086900,4103,QN22,Flushing,QN Northeast,36081NE
Queens,081,36081087100,4103,QN22,Flushing,QN Northeast,36081NE
Queens,081,36081088901,4103,QN22,Flushing,QN Northeast,36081NE
Queens,081,36081116100,4103,QN22,Flushing,QN Northeast,36081NE
Queens,081,36081064500,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081070700,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081070900,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081071100,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081071303,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081071304,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081071305,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081071306,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081071900,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081072100,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081072300,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081072900,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081073100,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081073700,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081073900,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081074100,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081074300,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081074500,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081074700,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081074900,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081075701,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081075702,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081076901,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081076902,4108,QN17,Forest Hills,QN Northwest,36081NW
Queens,081,36081133300,4106,QN41,Fresh Meadows-Utopia,QN Northeast,36081NE
Queens,081,36081133900,4106,QN41,Fresh Meadows-Utopia,QN Northeast,36081NE
Queens,081,36081134100,4106,QN41,Fresh Meadows-Utopia,QN Northeast,36081NE
Queens,081,36081134700,4106,QN41,Fresh Meadows-Utopia,QN Northeast,36081NE
Queens,081,36081099701,4103,QN47,Ft. Totten-Bay Terrace-Clearview,QN Northeast,36081NE
Queens,081,36081099703,4103,QN47,Ft. Totten-Bay Terrace-Clearview,QN Northeast,36081NE
Queens,081,36081099704,4103,QN47,Ft. Totten-Bay Terrace-Clearview,QN Northeast,36081NE
Queens,081,36081099705,4103,QN47,Ft. Totten-Bay Terrace-Clearview,QN Northeast,36081NE
Queens,081,36081099900,4103,QN47,Ft. Totten-Bay Terrace-Clearview,QN Northeast,36081NE
Queens,081,36081101700,4103,QN47,Ft. Totten-Bay Terrace-Clearview,QN Northeast,36081NE
Queens,081,36081155101,4105,QN44,Glen Oaks-Floral Park-New Hyde Park,QN Southeast,36081SE
Queens,081,36081155102,4105,QN44,Glen Oaks-Floral Park-New Hyde Park,QN Southeast,36081SE
Queens,081,36081157901,4105,QN44,Glen Oaks-Floral Park-New Hyde Park,QN Southeast,36081SE
Queens,081,36081157902,4105,QN44,Glen Oaks-Floral Park-New Hyde Park,QN Southeast,36081SE
Queens,081,36081157903,4105,QN44,Glen Oaks-Floral Park-New Hyde Park,QN Southeast,36081SE
Queens,081,36081056500,4110,QN19,Glendale,QN Northwest,36081NW
Queens,081,36081056700,4110,QN19,Glendale,QN Northwest,36081NW
Queens,081,36081057700,4110,QN19,Glendale,QN Northwest,36081NW
Queens,081,36081057900,4110,QN19,Glendale,QN Northwest,36081NW
Queens,081,36081062300,4110,QN19,Glendale,QN Northwest,36081NW
Queens,081,36081062500,4110,QN19,Glendale,QN Northwest,36081NW
Queens,081,36081062700,4110,QN19,Glendale,QN Northwest,36081NW
Queens,081,36081062900,4110,QN19,Glendale,QN Northwest,36081NW
Queens,081,36081063301,4110,QN19,Glendale,QN Northwest,36081NW
Queens,081,36081063302,4110,QN19,Glendale,QN Northwest,36081NW
Queens,081,36081063500,4110,QN19,Glendale,QN Northwest,36081NW
Queens,081,36081063700,4110,QN19,Glendale,QN Northwest,36081NW
Queens,081,36081063900,4110,QN19,Glendale,QN Northwest,36081NW
Queens,081,36081094202,4114,QN12,Hammels-Arverne-Edgemere,QN Southeast,36081SE
Queens,081,36081094203,4114,QN12,Hammels-Arverne-Edgemere,QN Southeast,36081SE
Queens,081,36081095400,4114,QN12,Hammels-Arverne-Edgemere,QN Southeast,36081SE
Queens,081,36081096400,4114,QN12,Hammels-Arverne-Edgemere,QN Southeast,36081SE
Queens,081,36081097202,4114,QN12,Hammels-Arverne-Edgemere,QN Southeast,36081SE
Queens,081,36081097203,4114,QN12,Hammels-Arverne-Edgemere,QN Southeast,36081SE
Queens,081,36081097204,4114,QN12,Hammels-Arverne-Edgemere,QN Southeast,36081SE
Queens,081,36081099200,4114,QN12,Hammels-Arverne-Edgemere,QN Southeast,36081SE
Queens,081,36081048200,4112,QN07,Hollis,QN Southeast,36081SE
Queens,081,36081048400,4112,QN07,Hollis,QN Southeast,36081SE
Queens,081,36081050000,4112,QN07,Hollis,QN Southeast,36081SE
Queens,081,36081050201,4112,QN07,Hollis,QN Southeast,36081SE
Queens,081,36081050202,4112,QN07,Hollis,QN Southeast,36081SE
Queens,081,36081050400,4112,QN07,Hollis,QN Southeast,36081SE
Queens,081,36081050600,4112,QN07,Hollis,QN Southeast,36081SE
Queens,081,36081050800,4112,QN07,Hollis,QN Southeast,36081SE
Queens,081,36081051000,4112,QN07,Hollis,QN Southeast,36081SE
Queens,081,36081000100,4109,QN31,Hunters Point-Sunnyside-West Maspeth,QN Northwest,36081NW
Queens,081,36081000700,4109,QN31,Hunters Point-Sunnyside-West Maspeth,QN Northwest,36081NW
Queens,081,36081001900,4109,QN31,Hunters Point-Sunnyside-West Maspeth,QN Northwest,36081NW
Queens,081,36081016900,4109,QN31,Hunters Point-Sunnyside-West Maspeth,QN Northwest,36081NW
Queens,081,36081017100,4109,QN31,Hunters Point-Sunnyside-West Maspeth,QN Northwest,36081NW
Queens,081,36081017900,4109,QN31,Hunters Point-Sunnyside-West Maspeth,QN Northwest,36081NW
Queens,081,36081018101,4109,QN31,Hunters Point-Sunnyside-West Maspeth,QN Northwest,36081NW
Queens,081,36081018102,4109,QN31,Hunters Point-Sunnyside-West Maspeth,QN Northwest,36081NW
Queens,081,36081018300,4109,QN31,Hunters Point-Sunnyside-West Maspeth,QN Northwest,36081NW
Queens,081,36081018501,4109,QN31,Hunters Point-Sunnyside-West Maspeth,QN Northwest,36081NW
Queens,081,36081018502,4109,QN31,Hunters Point-Sunnyside-West Maspeth,QN Northwest,36081NW
Queens,081,36081018700,4109,QN31,Hunters Point-Sunnyside-West Maspeth,QN Northwest,36081NW
Queens,081,36081018900,4109,QN31,Hunters Point-Sunnyside-West Maspeth,QN Northwest,36081NW
Queens,081,36081019900,4109,QN31,Hunters Point-Sunnyside-West Maspeth,QN Northwest,36081NW
Queens,081,36081020500,4109,QN31,Hunters Point-Sunnyside-West Maspeth,QN Northwest,36081NW
Queens,081,36081021900,4109,QN31,Hunters Point-Sunnyside-West Maspeth,QN Northwest,36081NW
Queens,081,36081023500,4109,QN31,Hunters Point-Sunnyside-West Maspeth,QN Northwest,36081NW
Queens,081,36081025301,4109,QN31,Hunters Point-Sunnyside-West Maspeth,QN Northwest,36081NW
Queens,081,36081025302,4109,QN31,Hunters Point-Sunnyside-West Maspeth,QN Northwest,36081NW
Queens,081,36081027300,4102,QN28,Jackson Heights,QN Northwest,36081NW
Queens,081,36081027500,4102,QN28,Jackson Heights,QN Northwest,36081NW
Queens,081,36081027700,4102,QN28,Jackson Heights,QN Northwest,36081NW
Queens,081,36081027900,4102,QN28,Jackson Heights,QN Northwest,36081NW
Queens,081,36081028100,4102,QN28,Jackson Heights,QN Northwest,36081NW
Queens,081,36081028300,4102,QN28,Jackson Heights,QN Northwest,36081NW
Queens,081,36081028500,4102,QN28,Jackson Heights,QN Northwest,36081NW
Queens,081,36081028700,4102,QN28,Jackson Heights,QN Northwest,36081NW
Queens,081,36081028900,4102,QN28,Jackson Heights,QN Northwest,36081NW
Queens,081,36081029100,4102,QN28,Jackson Heights,QN Northwest,36081NW
Queens,081,36081030902,4102,QN28,Jackson Heights,QN Northwest,36081NW
Queens,081,36081030903,4102,QN28,Jackson Heights,QN Northwest,36081NW
Queens,081,36081030904,4102,QN28,Jackson Heights,QN Northwest,36081NW
Queens,081,36081032700,4102,QN28,Jackson Heights,QN Northwest,36081NW
Queens,081,36081032900,4102,QN28,Jackson Heights,QN Northwest,36081NW
Queens,081,36081033700,4102,QN28,Jackson Heights,QN Northwest,36081NW
Queens,081,36081033900,4102,QN28,Jackson Heights,QN Northwest,36081NW
Queens,081,36081034700,4102,QN28,Jackson Heights,QN Northwest,36081NW
Queens,081,36081035100,4102,QN28,Jackson Heights,QN Northwest,36081NW
Queens,081,36081020400,4112,QN61,Jamaica,QN Southeast,36081SE
Queens,081,36081020600,4112,QN61,Jamaica,QN Southeast,36081SE
Queens,081,36081020800,4112,QN61,Jamaica,QN Southeast,36081SE
Queens,081,36081021200,4112,QN61,Jamaica,QN Southeast,36081SE
Queens,081,36081023800,4112,QN61,Jamaica,QN Southeast,36081SE
Queens,081,36081024000,4112,QN61,Jamaica,QN Southeast,36081SE
Queens,081,36081024600,4112,QN61,Jamaica,QN Southeast,36081SE
Queens,081,36081044400,4112,QN61,Jamaica,QN Southeast,36081SE
Queens,081,36081044601,4112,QN61,Jamaica,QN Southeast,36081SE
Queens,081,36081044602,4112,QN61,Jamaica,QN Southeast,36081SE
Queens,081,36081046000,4112,QN61,Jamaica,QN Southeast,36081SE
Queens,081,36081046200,4112,QN61,Jamaica,QN Southeast,36081SE
Queens,081,36081046800,4112,QN61,Jamaica,QN Southeast,36081SE
Queens,081,36081047000,4112,QN61,Jamaica,QN Southeast,36081SE
Queens,081,36081048000,4112,QN61,Jamaica,QN Southeast,36081SE
Queens,081,36081045800,4106,QN06,Jamaica Estates-Holliswood,QN Northeast,36081NE
Queens,081,36081046400,4106,QN06,Jamaica Estates-Holliswood,QN Northeast,36081NE
Queens,081,36081046600,4106,QN06,Jamaica Estates-Holliswood,QN Northeast,36081NE
Queens,081,36081047200,4106,QN06,Jamaica Estates-Holliswood,QN Northeast,36081NE
Queens,081,36081047600,4106,QN06,Jamaica Estates-Holliswood,QN Northeast,36081NE
Queens,081,36081047800,4106,QN06,Jamaica Estates-Holliswood,QN Northeast,36081NE
Queens,081,36081049200,4106,QN06,Jamaica Estates-Holliswood,QN Northeast,36081NE
Queens,081,36081127700,4106,QN06,Jamaica Estates-Holliswood,QN Northeast,36081NE
Queens,081,36081013400,4111,QN60,Kew Gardens,QN Southwest,36081SW
Queens,081,36081013600,4111,QN60,Kew Gardens,QN Southwest,36081SW
Queens,081,36081013800,4111,QN60,Kew Gardens,QN Southwest,36081SW
Queens,081,36081014000,4111,QN60,Kew Gardens,QN Southwest,36081SW
Queens,081,36081021600,4111,QN60,Kew Gardens,QN Southwest,36081SW
Queens,081,36081077300,4111,QN60,Kew Gardens,QN Southwest,36081SW
Queens,081,36081077500,4111,QN60,Kew Gardens,QN Southwest,36081SW
Queens,081,36081077902,4106,QN37,Kew Gardens Hills,QN Northeast,36081NE
Queens,081,36081077903,4106,QN37,Kew Gardens Hills,QN Northeast,36081NE
Queens,081,36081077904,4106,QN37,Kew Gardens Hills,QN Northeast,36081NE
Queens,081,36081077905,4106,QN37,Kew Gardens Hills,QN Northeast,36081NE
Queens,081,36081077906,4106,QN37,Kew Gardens Hills,QN Northeast,36081NE
Queens,081,36081077907,4106,QN37,Kew Gardens Hills,QN Northeast,36081NE
Queens,081,36081077908,4106,QN37,Kew Gardens Hills,QN Northeast,36081NE
Queens,081,36081080900,4106,QN37,Kew Gardens Hills,QN Northeast,36081NE
Queens,081,36081125700,4106,QN37,Kew Gardens Hills,QN Northeast,36081NE
Queens,081,36081032800,4105,QN66,Laurelton,QN Southeast,36081SE
Queens,081,36081035800,4105,QN66,Laurelton,QN Southeast,36081SE
Queens,081,36081061601,4105,QN66,Laurelton,QN Southeast,36081SE
Queens,081,36081061800,4105,QN66,Laurelton,QN Southeast,36081SE
Queens,081,36081062000,4105,QN66,Laurelton,QN Southeast,36081SE
Queens,081,36081062600,4105,QN66,Laurelton,QN Southeast,36081SE
Queens,081,36081063000,4105,QN66,Laurelton,QN Southeast,36081SE
Queens,081,36081063200,4105,QN66,Laurelton,QN Southeast,36081SE
Queens,081,36081064600,4105,QN66,Laurelton,QN Southeast,36081SE
Queens,081,36081065000,4105,QN66,Laurelton,QN Southeast,36081SE
Queens,081,36081068200,4105,QN66,Laurelton,QN Southeast,36081SE
Queens,081,36081006201,4113,QN57,Lindenwood-Howard Beach,QN Southwest,36081SW
Queens,081,36081006202,4113,QN57,Lindenwood-Howard Beach,QN Southwest,36081SW
Queens,081,36081088400,4113,QN57,Lindenwood-Howard Beach,QN Southwest,36081SW
Queens,081,36081089200,4113,QN57,Lindenwood-Howard Beach,QN Southwest,36081SW
Queens,081,36081049301,4110,QN30,Maspeth,QN Northwest,36081NW
Queens,081,36081049302,4110,QN30,Maspeth,QN Northwest,36081NW
Queens,081,36081049500,4110,QN30,Maspeth,QN Northwest,36081NW
Queens,081,36081049700,4110,QN30,Maspeth,QN Northwest,36081NW
Queens,081,36081051100,4110,QN30,Maspeth,QN Northwest,36081NW
Queens,081,36081051300,4110,QN30,Maspeth,QN Northwest,36081NW
Queens,081,36081051500,4110,QN30,Maspeth,QN Northwest,36081NW
Queens,081,36081051700,4110,QN30,Maspeth,QN Northwest,36081NW
Queens,081,36081052100,4110,QN30,Maspeth,QN Northwest,36081NW
Queens,081,36081052500,4110,QN30,Maspeth,QN Northwest,36081NW
Queens,081,36081053100,4110,QN30,Maspeth,QN Northwest,36081NW
Queens,081,36081053500,4110,QN30,Maspeth,QN Northwest,36081NW
Queens,081,36081059900,4110,QN30,Maspeth,QN Northwest,36081NW
