,id,P_Asian,P_Black,P_Hisp,P_Other,P_White
3888,34041031101,68,63,227,52,5566
3890,34041031102,23,28,123,31,3712
3892,34041031200,100,80,313,89,7367
3894,34041031301,126,64,307,78,5087
3896,34041031302,118,75,194,56,3880
3898,34041031401,257,68,724,69,3472
3900,34041031402,221,142,750,86,3935
3902,34041031500,248,355,845,139,6138
3904,34041031601,35,92,134,52,4569
3906,34041031602,38,40,95,25,2316
3908,34041031700,21,38,97,31,2494
3910,34041031800,5,18,35,19,2590
3912,34041031900,126,152,292,78,6003
3914,34041032000,217,372,549,129,5194
3916,34041032101,74,47,122,46,2887
3918,34041032102,343,355,364,94,4556
3920,34041032200,334,458,480,112,6630
3922,34041032300,30,53,116,41,3099
3924,34041032400,36,55,125,38,2115
3926,36005000100,32,6206,3779,292,782
3928,36005000200,127,977,2993,107,130
3930,36005000400,111,1327,3755,121,189
3935,36005001600,50,1829,3482,87,195
3937,36005001900,22,487,1186,35,187
3939,36005002000,81,3023,5361,154,112
3941,36005002300,9,1603,3223,57,41
3943,36005002400,0,0,4,0,0
3945,36005002500,26,988,4349,50,78
3947,36005002701,5,992,2050,38,28
3949,36005002702,25,955,3385,69,41
3951,36005002800,6,4189,1239,107,45
3953,36005003100,6,541,1018,24,8
3955,36005003300,12,875,2465,27,34
3957,36005003500,10,896,2787,27,41
3960,36005003700,0,78,159,0,8
3962,36005003800,13,425,761,40,25
3964,36005003900,47,945,5269,52,162
3966,36005004001,299,222,726,66,107
3969,36005004100,12,1499,4449,62,105
3970,36005004200,27,2985,3948,103,80
3972,36005004300,35,1060,3834,42,85
3974,36005004400,68,1652,2913,63,101
3976,36005004600,0,593,912,18,32
3979,36005004800,53,682,2989,90,69
3982,36005005001,40,1283,3306,83,55
3983,36005005002,85,933,4617,128,60
3984,36005005100,5,2008,3695,53,49
3986,36005005200,12,585,1348,52,34
3987,36005005300,8,2521,2027,73,40
3991,36005005400,146,1492,3810,315,90
3993,36005005600,60,607,1830,173,41
3998,36005005902,34,761,1631,43,113
4000,36005006000,3,148,938,19,21
4002,36005006100,9,3018,565,73,48
4004,36005006200,69,2146,4205,127,38
4005,36005006300,223,1265,3481,115,196
4007,36005006400,138,1344,2165,256,64
4009,36005006500,98,1550,3438,82,169
4012,36005006700,55,1667,5123,51,88
4014,36005006800,148,890,1667,148,44
4016,36005006900,85,2546,4747,89,97
4018,36005007000,406,1020,2791,251,116
4020,36005007100,17,620,1243,15,12
4022,36005007200,1539,649,2818,211,215
4024,36005007300,11,871,2929,44,38
4026,36005007400,82,1357,2118,84,69
4028,36005007500,20,1429,3306,71,43
4029,36005007600,357,1067,3418,227,121
4031,36005007700,11,430,1420,32,34
4033,36005007800,511,1002,4284,300,321
4035,36005007900,17,1674,4888,64,90
4038,36005008300,22,923,5089,44,77
4040,36005008400,75,760,1448,47,44
4042,36005008500,44,1078,4173,67,95
4044,36005008600,65,1322,2642,101,46
4046,36005008700,7,1072,4274,50,63
4049,36005008900,20,449,2641,22,45
4050,36005009000,72,1089,2367,39,100
4053,36005009200,770,634,3044,296,273
4054,36005009300,39,1683,4435,86,113
4056,36005009600,291,392,1541,172,198
4059,36005009800,201,1316,3137,214,170
4064,36005011000,12,15,119,0,5
4067,36005011502,27,1097,3137,44,35
4068,36005011700,1,447,1112,13,12
4070,36005011800,93,160,878,67,3891
4072,36005011900,38,1382,4119,79,80
4074,36005012101,16,927,2080,31,36
4076,36005012102,1,294,1300,25,11
4078,36005012300,32,1117,2924,49,30
4080,36005012500,55,1180,2560,73,37
4082,36005012701,52,488,1642,42,29
4085,36005012901,20,1206,2706,37,46
4088,36005013000,29,26,498,12,467
4090,36005013100,42,1587,3289,84,101
4092,36005013200,296,464,3011,107,2012
4094,36005013300,19,2527,3692,107,39
4096,36005013500,13,1522,1972,31,45
4099,36005013800,95,135,826,47,1939
4102,36005014100,48,1158,2107,57,67
4104,36005014300,3,536,438,4,22
4106,36005014400,86,1770,3586,132,306
4108,36005014500,13,2737,2895,93,78
4110,36005014701,11,3036,3308,54,52
4111,36005014702,14,2162,2826,83,25
4113,36005014900,15,1762,2591,54,169
4115,36005015100,21,2493,2753,94,48
4116,36005015200,74,138,1295,40,794
4118,36005015300,28,1944,1982,57,20
4121,36005015500,23,592,2331,29,30
4124,36005015700,17,1239,2246,41,37
4126,36005015800,40,59,570,32,505
4127,36005015900,9,209,1919,10,17
4129,36005016000,125,65,968,73,2536
4131,36005016100,20,1453,2816,50,41
4133,36005016200,64,72,651,31,951
4135,36005016300,0,0,0,0,0
4137,36005016400,38,31,437,15,620
4139,36005016500,0,468,580,19,10
4141,36005016600,127,78,1084,55,822
4143,36005016700,1,1019,1004,8,15
4145,36005016900,1,863,750,26,23
4147,36005017100,0,0,0,0,0
4149,36005017300,41,2157,3631,87,71
4151,36005017500,32,2757,3912,126,84
4153,36005017701,35,1747,2349,62,101
4154,36005017702,41,2034,2607,70,53
4156,36005017901,172,1038,3358,54,55
4157,36005017902,13,1334,2158,45,37
4159,36005018101,21,1430,1737,77,35
4160,36005018102,235,2229,2951,52,88
4162,36005018301,140,1526,2562,160,137
4163,36005018302,55,1389,2063,97,43
4165,36005018400,104,85,1257,51,2358
4166,36005018500,18,2962,4280,124,82
4169,36005018900,53,2406,5064,104,125
4171,36005019300,12,1807,3537,68,37
4173,36005019400,50,202,1084,55,512
4175,36005019500,82,2350,5046,135,143
4178,36005019700,410,1537,5285,183,86
4181,36005019900,31,2387,5527,92,117
4182,36005020000,1375,369,2628,130,376
4184,36005020100,16,1412,2473,58,54
4186,36005020200,302,211,1301,88,253
4188,36005020400,341,302,1900,137,296
4190,36005020501,20,2616,4188,93,79
4191,36005020502,3,550,1155,21,35
4193,36005020601,497,368,1726,190,269
4196,36005020900,22,1415,2795,61,68
4198,36005021001,475,4330,3230,201,285
4199,36005021002,626,3512,2297,203,201
4201,36005021100,20,1994,3432,50,69
4203,36005021200,1203,2036,1640,166,222
4205,36005021301,1,218,951,12,19
4207,36005021302,30,2084,3208,48,45
4210,36005021501,10,957,2483,25,31
4212,36005021502,13,1775,4111,61,91
4214,36005021601,188,939,2717,107,255
4216,36005021602,920,2387,2107,161,194
4217,36005021700,40,2292,2788,63,151
4221,36005021800,178,1717,4184,151,269
4223,36005021900,14,307,1024,7,15
4225,36005022000,35,325,1071,37,19
4227,36005022101,90,804,2865,56,34
4228,36005022102,42,689,4596,90,71
4229,36005022200,497,500,2090,135,203
4231,36005022300,39,883,3963,96,66
4233,36005022401,170,395,1590,71,482
4235,36005022403,98,486,1893,77,634
4236,36005022404,383,690,2179,155,1102
4238,36005022500,97,2277,5172,68,84
4240,36005022701,26,1678,3337,87,68
4242,36005022702,82,447,1063,74,33
4244,36005022703,98,286,1114,26,32
4246,36005022800,675,874,3073,175,1421
4248,36005022901,318,1325,3429,208,90
4250,36005022902,39,880,2282,47,25
4252,36005023000,267,367,1681,119,516
4254,36005023100,2,537,960,10,28
4256,36005023200,231,211,1455,85,679
4258,36005023301,40,1505,2750,39,43
4260,36005023302,48,501,2790,48,28
4263,36005023501,60,577,2598,81,25
4265,36005023502,130,843,3235,111,67
4267,36005023600,72,257,1154,61,363
4270,36005023702,7,244,958,4,28
4271,36005023703,41,1084,3950,65,113
4272,36005023704,10,858,2790,50,50
4273,36005023800,166,275,1604,69,501
4275,36005023900,66,1693,6311,140,138
4277,36005024000,99,946,2457,101,279
4279,36005024100,36,1642,4331,107,66
4282,36005024300,58,1582,3924,65,56
4284,36005024400,163,77,771,49,1060
4286,36005024501,16,1014,3713,55,66
4287,36005024502,8,902,2635,54,41
4289,36005024600,327,125,646,46,914
4291,36005024700,34,834,822,35,39
4293,36005024800,504,210,881,45,1723
4295,36005024900,0,0,0,0,0
4297,36005025000,263,26,495,31,1568
4299,36005025100,473,1568,4576,110,75
4301,36005025200,246,138,738,64,1344
4303,36005025300,333,1091,4692,123,93
4305,36005025400,174,45,370,31,1339
4307,36005025500,209,1060,5038,64,158
4309,36005025600,118,239,720,34,552
4311,36005025700,4,390,1449,32,37
4314,36005026100,70,1074,602,26,160
4316,36005026300,257,1208,4806,108,605
4318,36005026400,197,179,1850,79,2630
4320,36005026500,571,835,5188,129,219
4322,36005026601,108,130,1117,43,1513
4324,36005026602,193,253,2282,95,2478
4326,36005026701,600,380,2786,93,178
4327,36005026702,159,1011,5382,80,408
4329,36005026900,74,736,2769,44,154
4333,36005027300,175,1251,5868,93,555
4335,36005027401,81,21,836,40,3807
4336,36005027402,58,29,515,23,2761
4338,36005027600,30,256,125,8,54
4340,36005027700,185,578,3745,79,478
4342,36005027900,435,875,3787,148,1721
4344,36005028100,133,603,1432,79,1547
4346,36005028300,94,849,1947,47,212
4348,36005028400,25,276,248,9,336
4350,36005028500,273,190,1075,90,1679
4352,36005028600,164,45,293,47,642
4354,36005028700,302,208,1788,48,832
4356,36005028800,306,96,567,42,2086
4358,36005028900,200,273,2847,85,1097
4360,36005029301,72,135,241,31,1396
4361,36005029302,257,432,705,127,3531
4363,36005029500,240,281,935,140,2644
4365,36005029600,663,321,537,83,945
4367,36005029700,252,218,478,70,2536
4369,36005030000,391,219,2459,125,2644
4371,36005030100,41,105,188,25,945
4373,36005030200,105,5498,2430,223,631
4375,36005030701,177,219,655,74,4253
4376,36005030900,111,234,310,46,3190
4378,36005031000,377,840,1221,114,1863
4380,36005031200,155,217,448,29,675
4382,36005031400,212,242,588,55,869
4384,36005031600,273,278,519,42,751
4387,36005031800,182,264,600,47,717
4389,36005031900,53,74,144,18,462
4393,36005032300,223,476,947,87,3171
4395,36005032400,73,819,1499,85,481
4396,36005032600,520,345,896,73,1320
4398,36005032800,281,918,1802,108,870
4401,36005033000,299,997,2482,97,1821
4403,36005033201,113,669,2290,65,978
4404,36005033202,170,1185,2169,57,586
4407,36005033400,26,381,756,12,176
4408,36005033500,72,118,261,47,1680
4410,36005033600,166,2495,3166,106,255
4411,36005033700,207,74,374,89,1613
4413,36005033800,140,1737,1608,101,232
4416,36005034000,162,1774,2255,91,336
4419,36005034200,43,859,564,59,150
4421,36005034300,83,245,558,18,745
4423,36005034400,115,808,606,41,166
4425,36005034500,365,400,841,127,1833
4427,36005034800,181,3193,2315,149,291
4429,36005035000,95,1165,532,59,74
4431,36005035100,177,296,805,61,1847
4435,36005035600,25,1483,389,58,72
4437,36005035800,69,5747,1041,193,116
4439,36005035900,22,489,1492,22,36
4440,36005036000,129,1180,894,63,440
4442,36005036100,47,1544,4316,67,45
4444,36005036300,26,1672,5633,92,86
4446,36005036400,12,2185,275,60,25
4448,36005036501,7,1715,2114,79,50
4450,36005036502,17,666,1674,32,34
4453,36005036700,8,783,1733,20,55
4455,36005036800,13,1450,455,59,34
4457,36005036901,2,505,1451,30,17
4459,36005036902,3,789,1248,52,27
4461,36005037000,52,1589,493,80,89
4463,36005037100,16,1436,2677,53,59
4465,36005037200,60,1229,755,75,103
4467,36005037300,33,1719,3377,74,115
4469,36005037400,33,1749,1505,76,78
4473,36005037504,13,1107,2434,39,84
4475,36005037600,75,1103,815,53,102
4478,36005037800,31,1746,1058,49,164
4480,36005037900,44,2366,2526,74,83
4482,36005038000,48,3234,1030,115,158
4484,36005038100,135,1436,4564,160,87
4486,36005038200,17,2031,479,42,27
4488,36005038301,37,1252,3316,102,90
4489,36005038302,40,2450,3471,98,47
4491,36005038500,26,1417,3169,54,92
4493,36005038600,21,5934,1182,143,129
4495,36005038700,63,699,1954,50,450
4497,36005038800,11,2154,367,49,25
4499,36005038900,138,670,3075,58,1384
4501,36005039000,34,2164,698,48,31
4503,36005039100,130,935,4948,79,900
4505,36005039200,6,1201,491,33,50
4507,36005039300,64,2484,4930,111,554
4509,36005039400,26,2788,1497,94,168
4510,36005039500,42,1334,2662,33,75
4512,36005039600,58,2832,736,86,44
4514,36005039700,225,271,1022,91,2093
4516,36005039800,27,2654,309,74,26
4518,36005039901,422,1074,3392,172,168
4520,36005039902,208,1175,3696,117,83
4522,36005040100,177,756,3416,114,130
4525,36005040302,203,550,3472,62,99
4526,36005040303,151,591,3498,67,171
4527,36005040304,312,524,2773,43,142
4529,36005040400,19,2443,452,56,46
4531,36005040501,127,986,3102,81,101
4532,36005040502,207,1801,4505,192,158
4534,36005040600,62,2626,593,161,48
4536,36005040701,108,422,2506,60,251
4538,36005040702,368,954,4509,178,643
4540,36005040800,117,2269,1643,130,104
4542,36005040900,128,2263,514,96,636
4545,36005041100,149,512,1820,61,389
4547,36005041300,444,933,4732,156,1119
4549,36005041400,339,3007,1045,358,278
4551,36005041500,415,820,3357,150,719
4553,36005041800,215,1882,1002,313,186
4555,36005041900,755,1127,3911,124,817
4557,36005042000,201,1941,1339,161,208
4559,36005042100,806,970,3472,188,486
4561,36005042200,29,2276,560,101,120
4563,36005042300,392,631,2390,97,590
4565,36005042400,42,1901,413,60,65
4567,36005042500,830,713,4237,140,873
4569,36005042600,109,5325,668,150,135
4571,36005042800,43,1747,235,98,50
4573,36005042901,424,523,2087,71,315
4575,36005042902,175,966,2247,106,351
4577,36005043000,116,2033,478,166,105
4579,36005043100,1069,2332,5441,272,566
4581,36005043400,218,2215,711,232,216
4583,36005043500,0,12,26,0,1
4585,36005043600,98,1359,318,159,98
4589,36005044200,113,2443,767,152,80
4590,36005044400,72,2914,612,135,145
4593,36005044800,31,1623,242,77,53
4595,36005044901,6,48,170,15,1579
4597,36005044902,24,39,233,21,1632
4599,36005045101,64,52,172,14,1354
4601,36005045102,17,87,208,20,1562
4603,36005045600,50,1665,558,101,522
4605,36005045800,14,2614,3328,111,56
4607,36005046000,10,1980,626,34,91
4609,36005046201,328,15558,7380,550,2772
4611,36005046202,89,5396,2324,148,320
4613,36005048400,31,2773,580,114,100
4616,36005050400,0,8,24,1,6
4618,36005051600,138,121,741,77,3285
4620,36027010000,61,172,376,107,3720
4623,36027020003,97,185,349,72,3550
4624,36027020004,54,89,144,51,2528
4625,36027020005,208,115,339,98,4665
4627,36027030000,50,97,161,74,3930
4629,36027040001,47,127,633,127,3902
4631,36027040003,68,252,566,51,2926
4634,36027050102,85,131,364,55,2953
4635,36027050103,213,157,442,74,4686
4636,36027050104,323,252,460,92,5344
4639,36027050203,194,198,390,95,4094
4640,36027050204,199,93,235,48,2403
4641,36027050205,148,87,333,66,4815
4643,36027060100,513,632,546,132,2976
4645,36027060201,114,812,512,76,2913
4646,36027060202,74,192,445,76,3210
4648,36027060301,187,199,498,60,3587
4649,36027060302,479,141,183,50,1329
4650,36027060400,328,107,236,36,1464
4652,36027070101,58,249,224,106,3736
4654,36027070102,34,152,136,57,3093
4656,36027070201,45,133,158,42,2482
4658,36027070301,123,385,301,154,5280
4660,36027070401,266,291,385,129,3552
4663,36027080103,196,177,350,75,3837
4664,36027080104,125,89,241,70,3313
4666,36027080201,194,216,390,60,3780
4667,36027080202,115,63,135,46,2258
4669,36027090000,12,35,105,29,2189
4671,36027100000,32,74,275,56,2594
4674,36027110003,70,97,258,55,3583
4675,36027110004,26,63,220,28,1716
4676,36027110005,87,51,387,19,1803
4678,36027120000,26,29,172,38,2208
4681,36027130003,53,158,259,113,4536
4682,36027130004,22,46,72,32,1563
4683,36027130005,34,60,121,65,2538
4685,36027140101,160,552,455,133,3826
4687,36027140200,261,845,634,179,5205
4689,36027140300,282,1013,753,286,3835
4691,36027140400,551,234,328,121,3984
4693,36027140500,322,294,204,59,1709
4695,36027140602,162,251,313,99,2015
4697,36027140700,430,343,619,120,5100
4699,36027140801,89,118,313,66,2218
4702,36027150003,83,66,166,96,2616
4703,36027150004,77,58,168,55,3255
4704,36027150005,44,48,93,42,2491
4705,36027150006,68,18,128,20,1727
4708,36027160003,31,62,110,33,2125
4709,36027160004,45,81,100,38,2266
4710,36027160005,56,42,177,35,2347
4712,36027170000,39,64,219,78,3423
4714,36027180001,110,74,227,60,4406
4716,36027190101,249,159,394,53,3208
4717,36027190102,118,121,205,39,1489
4720,36027190203,88,113,319,53,1967
4721,36027190204,346,268,506,78,3951
4723,36027190301,116,308,542,61,2412
4725,36027190401,56,104,214,38,1673
4726,36027190402,114,166,405,59,2476
4728,36027200001,49,92,176,66,2906
4729,36027200002,14,28,106,14,1290
4731,36027210101,103,933,1036,189,3067
4733,36027210201,78,922,1070,165,1894
4735,36027210301,58,466,656,115,2887
4737,36027220100,201,1328,1002,189,3291
4739,36027220201,27,1607,665,167,1193
4741,36027220300,16,2678,932,218,830
4746,36027220700,46,1174,320,113,864
4748,36027220801,48,874,741,111,2303
4750,36027220901,31,1327,833,180,1905
4752,36027221001,127,346,179,63,2939
4753,36027221100,25,1073,1712,131,927
4755,36027300000,263,368,1449,190,3252
4757,36027410000,348,290,440,165,2675
4759,36027610000,28,1170,500,55,324
4762,36027640001,0,0,0,0,0
4763,36027640002,11,911,457,38,485
4765,36047000100,324,408,347,93,3166
4767,36047000200,48,67,1277,5,73
4769,36047000301,237,177,246,116,3483
4772,36047000501,432,276,312,160,3067
4773,36047000502,183,109,162,73,1985
4775,36047000700,195,96,283,110,2675
4777,36047000900,632,193,325,188,2834
4779,36047001100,10,13,28,2,31
4781,36047001300,243,334,311,43,1344
4782,36047001500,399,1209,811,113,989
4784,36047001800,33,584,1199,20,269
4786,36047002000,77,50,1473,19,53
4788,36047002100,339,199,315,150,2601
4790,36047002200,535,198,3002,93,785
4792,36047002300,649,2231,1248,87,32
4796,36047002901,293,1822,967,71,65
4799,36047003000,257,39,295,50,1089
4801,36047003100,416,1127,273,124,532
4804,36047003300,204,521,349,108,1145
4806,36047003400,515,21,420,58,2033
4808,36047003500,110,628,163,73,580
4810,36047003600,636,57,541,93,2477
4812,36047003700,54,66,54,51,165
4814,36047003800,159,14,117,40,1168
4816,36047003900,227,335,406,123,1138
4819,36047004100,219,430,448,113,2388
4822,36047004300,254,219,536,112,1887
4823,36047004400,140,15,105,18,2081
4825,36047004500,186,66,218,90,2765
4827,36047004600,77,8,100,15,999
4829,36047004700,92,184,358,82,729
4831,36047004900,182,243,318,81,1692
4833,36047005000,125,9,198,42,1902
4835,36047005100,153,78,461,68,1411
4837,36047005201,158,13,111,29,1518
4839,36047005202,120,22,179,48,2112
4840,36047005300,45,171,591,76,1005
4842,36047005400,337,39,380,62,2321
4845,36047005601,138,19,246,32,2070
4847,36047005602,124,12,122,41,1287
4850,36047005800,299,34,423,100,2296
4852,36047005900,34,222,449,33,646
4854,36047006000,364,41,622,87,1712
4856,36047006200,371,44,444,57,1937
4858,36047006300,108,30,188,70,1496
4860,36047006400,347,60,560,108,2403
4862,36047006500,193,61,501,158,4278
4864,36047006600,385,46,702,113,2417
4866,36047006700,123,45,259,112,2762
4868,36047006800,848,109,1304,160,2449
4870,36047006900,232,109,612,141,2443
4872,36047007000,384,115,438,58,1349
4874,36047007100,196,1619,1762,96,822
4876,36047007200,518,33,1138,31,226
4878,36047007400,1328,70,3649,51,353
4880,36047007500,205,65,508,142,3463
4882,36047007600,706,75,3150,60,421
4884,36047007700,281,98,399,117,3006
4886,36047007800,498,146,4027,78,319
4888,36047008000,320,82,3279,53,435
4890,36047008200,387,134,3020,57,543
4892,36047008400,200,80,2431,56,532
4894,36047008500,126,3310,3331,100,89
4896,36047008600,0,0,0,0,0
4898,36047008800,285,56,2038,89,739
4900,36047009000,1303,60,1269,38,324
4902,36047009200,2245,128,2242,106,667
4904,36047009400,3443,67,1096,85,1114
4906,36047009600,1604,105,3665,84,668
4908,36047009800,2858,84,3635,67,380
4910,36047010000,3506,82,2443,131,575
4912,36047010100,207,112,2604,115,1055
4914,36047010200,3569,51,1408,81,513
4916,36047010400,4898,46,372,114,478
4918,36047010600,4744,36,699,72,300
