,id,P_Asian,P_Black,P_Hisp,P_Other,P_White
6850,36059521802,65,11,92,25,3958
6852,36059521900,60,13,143,42,4401
6854,36059522000,214,2282,1094,245,3073
6856,36059522100,0,0,0,0,0
6857,36059522200,0,0,0,0,0
6858,36059522300,0,0,0,0,0
6859,36059522400,0,0,0,0,0
6869,36061000100,0,0,0,0,0
6871,36061000201,1438,283,1383,72,153
6873,36061000202,1209,833,2761,218,1816
6875,36061000500,0,0,0,0,2
6877,36061000600,7827,842,2813,332,462
6879,36061000700,206,28,67,30,576
6881,36061000800,9401,77,278,166,995
6883,36061000900,121,61,74,66,789
6885,36061001001,41,72,230,17,1001
6887,36061001002,572,1165,4761,100,135
6889,36061001200,349,112,1220,123,1662
6891,36061001300,150,126,99,53,1097
6893,36061001401,106,102,471,64,2219
6895,36061001402,1007,102,1280,77,553
6897,36061001501,931,317,343,139,2832
6899,36061001502,588,153,230,246,2720
6901,36061001600,8590,27,265,190,526
6903,36061001800,7390,244,1406,150,967
6905,36061002000,401,838,3768,74,93
6907,36061002100,322,66,117,98,1804
6909,36061002201,1572,890,3201,153,830
6911,36061002202,140,179,426,68,743
6913,36061002400,314,892,3687,76,111
6915,36061002500,2065,756,2177,64,147
6917,36061002601,281,419,1994,76,630
6919,36061002602,495,287,1015,187,1734
6921,36061002700,1136,27,45,19,290
6923,36061002800,741,874,3079,210,1797
6925,36061002900,5292,784,736,91,519
6927,36061003001,1228,124,1294,194,1435
6929,36061003002,387,203,741,138,1812
6931,36061003100,382,154,125,315,750
6933,36061003200,941,277,717,262,5819
6935,36061003300,277,68,162,101,3088
6937,36061003400,729,272,1327,288,3945
6939,36061003601,918,308,1340,97,617
6941,36061003602,216,350,352,91,1363
6944,36061003800,1447,328,948,394,6045
6946,36061003900,221,346,380,125,3220
6948,36061004000,1157,421,933,334,5845
6950,36061004100,6735,46,267,185,1724
6952,36061004200,584,323,263,82,2412
6954,36061004300,1489,55,616,186,2538
6957,36061004401,1457,763,948,372,11572
6958,36061004402,475,223,293,137,1848
6959,36061004500,240,9,51,30,736
6961,36061004700,208,31,169,69,1986
6963,36061004800,826,236,518,152,4670
6965,36061004900,269,102,265,154,4220
6967,36061005000,617,72,263,128,4615
6969,36061005100,79,141,192,57,1452
6970,36061005200,429,129,201,76,2906
6972,36061005300,16,10,19,10,280
6973,36061005400,328,170,206,81,3170
6975,36061005501,575,232,250,107,3743
6977,36061005502,191,109,156,68,1663
6979,36061005600,253,194,204,67,1859
6981,36061005700,184,32,57,46,2216
6983,36061005800,56,14,27,18,544
6985,36061005900,423,122,190,128,4718
6987,36061006000,125,70,77,52,3665
6989,36061006100,465,182,286,129,4039
6991,36061006200,189,533,382,35,964
6993,36061006300,286,112,244,93,5530
6995,36061006400,741,268,515,161,5649
6997,36061006500,651,236,456,193,5154
6999,36061006600,1444,1223,2309,345,6520
7001,36061006700,319,99,341,158,4728
7003,36061006800,640,450,522,171,4970
7005,36061006900,124,69,136,48,1964
7007,36061007000,805,228,537,171,6022
7009,36061007100,345,114,282,139,4740
7011,36061007200,821,101,317,159,6713
7013,36061007300,311,178,371,160,5679
7015,36061007400,321,243,174,93,2881
7017,36061007500,189,96,252,118,3510
7019,36061007600,1134,92,126,72,1069
7021,36061007700,259,145,434,107,5201
7023,36061007800,1039,187,422,179,5644
7025,36061007900,225,145,256,112,3860
7027,36061008000,497,70,255,75,4495
7029,36061008100,496,226,950,221,5466
7031,36061008200,233,45,140,41,2305
7033,36061008300,221,407,1356,97,1396
7035,36061008400,415,40,50,30,506
7037,36061008600,877,123,353,160,5754
7041,36061008700,256,113,677,119,3461
7043,36061008800,1388,208,431,197,5121
7045,36061008900,301,364,966,154,3535
7047,36061009000,1242,285,380,231,5461
7049,36061009100,466,224,497,124,3242
7051,36061009200,207,65,106,37,919
7053,36061009300,361,567,1734,176,5876
7055,36061009400,4,3,3,11,30
7057,36061009500,300,137,214,110,1933
7059,36061009600,80,4,15,10,101
7061,36061009700,424,542,1177,144,2565
7063,36061009800,630,153,372,155,5756
7065,36061009900,43,309,274,30,499
7067,36061010000,180,12,117,33,1480
7069,36061010100,30,20,26,6,157
7071,36061010200,6,0,20,2,241
7073,36061010300,228,75,262,81,817
7075,36061010400,94,25,51,18,909
7077,36061010601,289,42,251,93,7293
7079,36061010602,528,60,211,89,3061
7081,36061010800,608,77,385,136,6873
7083,36061010900,68,12,23,8,97
7085,36061011000,469,81,372,110,5700
7087,36061011100,513,243,743,129,1420
7089,36061011201,78,41,48,16,858
7091,36061011202,18,3,40,3,316
7093,36061011203,81,15,83,19,1057
7095,36061011300,39,33,50,21,179
7097,36061011401,38,8,86,20,1332
7099,36061011402,166,10,129,39,2023
7101,36061011500,168,332,387,54,526
7103,36061011600,559,110,315,127,2749
7105,36061011700,2,176,138,2,22
7107,36061011800,489,87,382,132,7515
7109,36061011900,98,287,186,73,761
7111,36061012000,126,74,138,47,3580
7113,36061012100,557,766,1406,361,5198
7115,36061012200,121,40,160,25,3568
7117,36061012400,1253,247,637,201,8376
7119,36061012500,354,101,214,70,1023
7121,36061012600,605,160,551,175,11404
7123,36061012700,720,392,2112,388,3666
7125,36061012800,210,44,203,74,6108
7127,36061012900,345,419,1176,176,2341
7129,36061013000,139,50,181,72,4180
7131,36061013100,234,80,306,73,1393
7133,36061013200,650,152,517,174,8197
7135,36061013300,600,323,1321,205,3356
7137,36061013400,652,125,446,184,9259
7139,36061013500,209,404,1744,134,1014
7141,36061013600,829,209,631,235,13450
7143,36061013700,758,112,380,149,5398
7145,36061013800,757,209,572,213,10861
7147,36061013900,1029,435,1088,304,6939
7149,36061014000,269,60,272,111,7042
7151,36061014200,136,27,133,81,4603
7153,36061014300,0,8,1,1,8
7155,36061014401,228,77,234,76,4272
7157,36061014402,385,104,286,116,5468
7159,36061014500,552,159,382,115,3203
7161,36061014601,317,57,225,112,3135
7163,36061014602,572,165,444,173,6903
7165,36061014700,485,162,117,107,1360
7167,36061014801,155,29,122,59,2538
7169,36061014802,381,68,331,112,6055
7171,36061014900,516,134,259,76,4971
7173,36061015001,56,10,68,28,2085
7175,36061015002,170,43,162,50,5441
7177,36061015100,668,1636,2068,192,2527
7179,36061015200,437,721,1396,133,4222
7181,36061015300,592,177,453,154,7664
7183,36061015400,992,814,1298,318,9636
7185,36061015500,339,122,214,67,5514
7187,36061015601,592,438,757,212,3487
7189,36061015602,78,450,823,28,219
7191,36061015700,528,413,737,196,9087
7193,36061015801,275,103,264,94,5068
7195,36061015802,329,388,637,130,1706
7197,36061015900,581,195,446,204,7867
7199,36061016001,128,37,136,44,3827
7201,36061016002,378,151,544,110,1981
7203,36061016100,351,154,320,144,5741
7205,36061016200,353,4840,4298,299,277
7207,36061016300,343,203,381,126,5732
7209,36061016400,164,1534,4046,111,131
7211,36061016500,298,205,534,113,5468
7213,36061016600,243,1300,5048,218,518
7215,36061016700,339,142,439,96,5921
7217,36061016800,151,1052,2343,65,547
7219,36061016900,359,346,1275,163,6498
7221,36061017000,638,2094,4712,230,483
7223,36061017100,394,420,828,196,7785
7226,36061017201,156,772,3175,114,148
7227,36061017202,18,157,646,46,26
7228,36061017300,317,686,1396,190,6402
7230,36061017401,89,2292,2867,117,456
7232,36061017402,24,1128,970,30,21
7234,36061017500,430,492,865,288,8650
7236,36061017700,233,1518,2833,280,4754
7238,36061017800,31,873,2504,133,555
7240,36061017900,559,745,1376,248,6569
7242,36061018000,124,1866,5451,148,262
7244,36061018100,487,1589,1546,323,5137
7246,36061018200,54,2149,4433,109,114
7248,36061018300,660,644,1878,325,5605
7250,36061018400,91,2517,3213,97,88
7252,36061018500,191,902,360,106,2224
7254,36061018600,45,3857,1541,127,166
7256,36061018700,668,872,2131,308,5827
7258,36061018800,74,1109,4786,100,402
7260,36061018900,330,3352,5451,332,2418
7262,36061019000,10,1433,302,53,20
7264,36061019100,479,1021,1631,279,5667
7266,36061019200,26,1709,1895,68,120
7268,36061019300,467,2139,4626,271,1913
7270,36061019400,51,2601,3971,107,115
7272,36061019500,578,363,2376,266,4484
7274,36061019600,25,1738,1867,78,43
7276,36061019701,1,3,5,1,13
7278,36061019702,115,1181,484,80,228
7280,36061019800,14,1171,227,55,50
7282,36061019900,1257,619,1163,305,5733
7284,36061020000,24,1953,247,104,85
7286,36061020101,448,224,193,75,1275
7288,36061020102,18,2484,791,148,153
7290,36061020200,4,120,369,9,10
7291,36061020300,684,370,331,89,2109
7293,36061020400,2,2092,650,34,21
7294,36061020500,757,394,329,152,3481
7296,36061020600,8,1810,348,60,84
7298,36061020701,475,193,238,87,1555
7300,36061020702,11,1486,314,48,77
7301,36061020800,43,3409,374,118,127
7303,36061020901,70,1976,1291,48,63
7305,36061020902,12,688,200,54,52
7306,36061021000,24,5374,1110,89,26
7308,36061021100,1160,2840,2806,394,3516
7310,36061021200,19,3776,230,85,56
7312,36061021301,46,2865,1368,156,108
7313,36061021302,0,186,53,11,6
7315,36061021400,7,2937,135,72,10
7318,36061021600,146,5626,1673,255,286
7320,36061021701,25,603,712,30,29
7321,36061021702,4,2287,260,98,20
7323,36061021800,17,3823,872,202,104
7325,36061021900,76,2513,3601,105,128
7327,36061022000,36,3886,759,242,145
7329,36061022101,21,273,119,29,32
7330,36061022102,15,1662,259,68,46
7332,36061022200,26,1915,330,73,68
7334,36061022301,130,379,7567,142,192
7336,36061022302,7,1214,2673,48,55
7338,36061022400,44,4707,1248,154,58
7340,36061022500,160,2377,7960,206,405
7342,36061022600,26,3090,316,96,73
7345,36061022701,75,3113,1163,184,186
7346,36061022702,10,669,226,20,17
7347,36061022800,33,3981,385,149,88
7349,36061022900,72,2464,5861,205,241
7351,36061023000,34,6317,1247,288,79
7354,36061023101,47,3834,1722,213,145
7355,36061023102,1,760,191,30,8
7356,36061023200,87,6237,1798,174,48
7358,36061023300,83,2581,2942,233,215
7360,36061023400,17,2797,532,146,38
7362,36061023501,26,3721,2078,176,133
7364,36061023502,4,1384,532,103,17
7366,36061023600,15,4981,529,115,48
7368,36061023700,77,2649,4127,168,239
7370,36061023800,1018,2488,1367,437,4210
7373,36061023900,17,1433,1106,69,61
7375,36061024000,14,775,410,25,162
7377,36061024100,71,2838,4541,241,604
7380,36061024301,15,1806,2262,104,109
7382,36061024302,85,4957,2175,121,48
7384,36061024500,148,1594,13391,294,411
7386,36061024700,119,983,5999,147,508
7388,36061024900,6,243,855,24,22
7390,36061025100,116,372,2312,32,163
7392,36061025300,327,551,11023,197,655
7394,36061025500,1115,384,3462,201,1722
7398,36061026100,41,770,11944,124,201
7400,36061026300,105,522,8458,191,535
7402,36061026500,118,257,5998,188,1453
7404,36061026700,34,30,1219,48,592
7406,36061026900,73,254,8315,125,1164
7408,36061027100,128,126,6658,156,1829
7410,36061027300,207,249,2078,167,3564
7412,36061027500,115,160,567,82,1794
7414,36061027700,53,477,6847,129,606
7416,36061027900,149,495,9450,256,1414
7418,36061028100,118,89,402,40,1890
7420,36061028300,265,560,6012,194,1339
7422,36061028500,147,204,7547,104,389
7424,36061028700,101,134,3252,114,946
7426,36061028900,18,1097,2660,80,119
7427,36061029100,118,492,11282,143,378
7429,36061029300,77,309,8491,150,495
7431,36061029500,243,346,4622,186,2191
7433,36061029700,0,0,0,0,0
7436,36061030100,0,4,1,0,1
7437,36061030300,114,227,2473,108,1256
7439,36061030700,97,404,1166,121,1798
7441,36061030900,131,2021,5042,139,487
7443,36061031100,0,12,1,0,6
7445,36061031300,3,58,20,5,27
7446,36061031500,5,2,9,4,48
7447,36061031701,1424,221,423,201,5682
7448,36061031702,0,1,0,0,2
7451,36061031900,61,30,38,2,201
7453,36071000100,45,924,571,74,1656
7455,36071000200,37,355,558,64,1322
7457,36071000300,67,1388,2682,219,1819
7459,36071000400,13,3163,1300,210,901
7461,36071000500,12,2351,4251,201,1054
7464,36071000600,28,812,909,104,1308
7466,36071001100,70,451,1172,151,2497
7468,36071001200,34,379,1144,84,973
7470,36071001300,103,244,311,53,2261
7472,36071001400,33,712,1375,197,2732
7473,36071001500,80,647,1271,138,2327
7475,36071001600,92,711,907,150,3256
7477,36071001700,12,256,226,50,547
7478,36071002100,17,104,256,78,3028
7480,36071002200,30,158,297,90,2627
7482,36071002300,10,71,107,53,1934
7484,36071010100,136,429,721,119,6607
7487,36071010200,193,231,355,56,3920
7489,36071010300,84,259,383,94,2817
7491,36071010400,49,198,362,44,2917
7493,36071010500,95,724,809,134,5692
7495,36071010600,26,71,288,96,5835
7497,36071010700,37,205,585,91,5371
7499,36071010800,74,418,747,115,6932
7502,36071010900,57,89,404,85,7240
7505,36071011000,61,111,321,61,3615
7507,36071011100,225,742,915,181,4973
7510,36071011200,69,402,562,111,2525
7512,36071011300,212,739,1222,186,3637
7514,36071011400,16,101,253,61,3100
7516,36071011500,97,989,970,69,4514
7518,36071011600,45,117,300,99,7297
7521,36071011700,61,84,335,57,6848
7524,36071011800,101,107,369,90,5606
7527,36071011900,80,283,356,51,4520
7529,36071012100,67,460,522,35,3346
7531,36071012200,72,58,72,19,2972
7533,36071012300,69,88,207,77,4227
7535,36071012400,15,123,123,44,610
7536,36071012500,39,214,400,119,5403
7537,36071012600,210,583,960,128,4708
7540,36071012700,53,261,534,97,3262
7542,36071012800,72,265,521,58,4083
7544,36071012900,18,7,122,32,3008
7546,36071013000,45,41,258,69,3875
7548,36071013100,87,96,249,57,4339
7550,36071013200,106,342,762,115,5807
7553,36071013300,68,192,493,138,5839
7555,36071013400,61,65,301,62,3000
7557,36071013500,107,186,429,76,3833
7559,36071013600,232,612,468,216,5610
7561,36071013700,70,384,354,96,1642
7563,36071013800,22,68,141,61,2515
7565,36071013900,60,46,256,42,3817
7567,36071014100,305,267,854,153,6920
7570,36071014201,61,35,265,46,3244
7572,36071014202,123,77,306,54,4935
7574,36071014301,182,588,769,94,4051
7576,36071014302,137,180,462,59,5618
7578,36071014400,23,95,271,51,3879
7580,36071014500,71,124,372,98,8256
7583,36071014600,42,192,375,110,6055
7585,36071014700,63,719,611,89,2650
7587,36071014800,60,104,362,107,5985
7589,36071014900,103,39,142,57,2993
7591,36071015001,7,26,87,14,5926
7592,36071015002,3,5,96,59,8144
7599,36079010100,38,100,267,74,3376
7601,36079010200,102,280,525,114,6430
7603,36079010300,38,76,311,59,4783
7605,36079010400,29,50,228,70,3019
7607,36079010500,99,67,269,70,4841
7609,36079010600,30,19,126,51,3272
7611,36079010700,22,17,78,27,2404
7613,36079010800,46,50,153,24,3103
7615,36079010900,51,104,447,122,6137
7617,36079011000,33,45,224,47,3476
7619,36079011100,91,64,236,81,4704
7621,36079011200,79,49,523,92,6005
7623,36079011300,54,30,191,41,4229
7625,36079011400,62,27,284,50,4598
7627,36079011500,45,78,446,64,5017
7629,36079011600,55,77,275,74,5385
7631,36079011700,76,57,169,40,4522
7633,36079011800,131,166,970,51,6322
7635,36079011900,76,81,254,51,4350
7637,36081000100,152,314,148,60,696
7639,36081000200,611,103,1202,194,831
7641,36081000400,674,263,2689,426,695
7643,36081000600,466,276,1846,364,765
7645,36081000700,411,103,1349,146,2021
7647,36081000800,380,117,1518,197,974
7649,36081001000,545,105,1409,201,910
7651,36081001200,530,68,1475,257,1467
7653,36081001400,371,72,1221,173,1431
7655,36081001600,293,108,1233,165,889
7657,36081001800,300,59,1343,202,891
7659,36081001900,75,25,368,26,300
7661,36081002000,213,64,535,101,419
7663,36081002200,349,130,1014,130,786
7665,36081002400,253,204,972,185,549
7667,36081002500,146,3995,2053,241,162
7669,36081002600,278,152,760,278,664
7671,36081002700,54,10,126,28,75
7672,36081002800,366,222,1414,364,717
7674,36081002900,258,24,871,95,182
7675,36081003000,184,63,486,140,491
7677,36081003100,366,45,763,96,466
7679,36081003200,182,43,716,145,461
7682,36081003400,261,176,1204,210,481
7684,36081003500,17,79,152,9,63
7685,36081003600,318,180,1456,357,788
7687,36081003700,19,932,403,29,31
7689,36081003800,192,100,903,269,749
7691,36081003900,103,231,735,121,326
7693,36081004001,203,90,546,263,684
7695,36081004002,202,45,392,275,340
7697,36081004100,96,59,356,116,298
7698,36081004200,572,230,1734,392,812
7700,36081004300,94,1027,1108,66,276
7702,36081004401,727,123,1020,496,773
7704,36081004402,17,24,62,2,41
7705,36081004500,436,151,608,144,1826
7707,36081004700,498,1233,1478,256,971
7709,36081004900,236,6,113,66,139
7710,36081005000,31,6,57,0,11
7712,36081005100,926,29,725,257,589
7714,36081005200,446,143,909,330,587
7716,36081005300,1418,28,1315,555,2650
7718,36081005400,678,181,1673,747,1968
7720,36081005500,191,15,668,86,256
7722,36081005700,987,51,1687,514,1665
7724,36081005800,409,79,1534,229,3318
7726,36081005900,676,49,1426,437,2191
7728,36081006100,1286,58,1616,429,3360
7730,36081006200,559,164,1804,185,8597
7733,36081006300,1374,78,1756,439,3382
7735,36081006500,1298,71,2228,906,4287
7738,36081006700,134,9,191,117,509
7739,36081006900,735,66,1664,418,1654
7741,36081007100,855,100,1142,378,2097
7743,36081007300,927,70,1101,319,2464
7745,36081007500,653,87,1165,312,2301
7747,36081007700,189,43,470,160,468
7749,36081007900,824,54,1307,420,884
7751,36081008100,71,27,603,87,190
7753,36081008300,287,221,1602,284,720
7756,36081008600,179,22,749,225,1528
7758,36081008700,45,2501,1594,151,254
7760,36081008800,129,23,625,206,2052
7762,36081009100,325,81,860,205,1260
7764,36081009400,718,268,774,869,476
7766,36081009500,323,29,469,203,1718
7768,36081009600,816,243,728,1010,581
7770,36081009700,316,8,404,226,2639
7772,36081009800,879,221,581,962,301
7774,36081009900,0,0,0,0,0
7776,36081010000,783,274,844,873,701
7778,36081010100,244,12,460,212,2074
7780,36081010200,643,259,795,613,428
7782,36081010300,777,93,867,305,2805
7784,36081010400,912,389,737,1037,406
7786,36081010500,355,287,2091,409,1563
7788,36081010600,1062,334,662,1139,285
7790,36081010700,18,0,40,0,61
7792,36081010800,970,248,718,711,388
7794,36081011000,597,168,1052,836,448
7796,36081011100,387,46,630,431,1638
7798,36081011200,495,66,521,461,703
7800,36081011300,997,58,1243,386,2572
7802,36081011400,89,96,464,113,358
7804,36081011500,431,40,799,457,1958
7806,36081011600,390,167,650,404,455
7808,36081011700,429,25,785,398,2729
7810,36081011800,455,208,864,489,409
7812,36081011900,125,5,402,218,1225
7814,36081012000,995,172,663,427,282
7816,36081012100,180,15,294,139,1942
7818,36081012200,915,188,1031,477,490
7820,36081012300,158,35,452,186,2452
7822,36081012400,522,186,1255,418,555
7825,36081012601,367,174,1071,343,479
7827,36081012602,388,147,1111,392,498
7829,36081012800,172,86,751,180,884
7831,36081013000,236,37,468,139,790
7833,36081013200,195,65,480,167,878
7835,36081013400,594,303,926,293,3406
7837,36081013500,39,3,205,119,1398
7839,36081013600,200,73,605,147,1156
7841,36081013700,80,19,217,104,1054
7843,36081013800,634,210,975,228,1559
7845,36081014000,652,147,730,240,2414
7847,36081014100,177,23,592,136,1042
7849,36081014201,834,550,1746,967,277
7851,36081014202,437,357,1301,572,286
7853,36081014300,653,65,1320,472,1999
7855,36081014400,515,206,659,263,323
7857,36081014500,145,33,478,174,1452
7859,36081014700,297,13,490,253,2215
7861,36081014800,472,283,789,582,150
7863,36081014900,294,17,1016,204,1602
7865,36081015000,563,318,784,663,190
7867,36081015100,439,29,791,267,1622
7869,36081015200,424,636,745,756,101
7871,36081015300,438,26,645,315,1198
7873,36081015400,585,297,606,731,143
7875,36081015500,475,14,676,351,1159
7877,36081015600,1037,476,751,941,224
7879,36081015700,429,17,651,159,379
7881,36081015800,1648,2363,1947,2419,384
7884,36081015900,420,30,1313,412,2579
7886,36081016100,676,44,1050,337,801
7888,36081016300,633,1177,1767,141,828
7890,36081016400,746,896,704,1144,117
